# Starting Date: Mon Sep 30 10:02:42 AEST 2019
# Termination Date: Mon Sep 30 10:02:44 AEST 2019
# Time Used: 00:02
# Directory: /short/ep0/hm1876/CeO2/PH/CeO2-H3O+-8H2O/NO-OV/option3
# File: /short/ep0/hm1876/CeO2/PH/CeO2-H3O+-8H2O/NO-OV/option3/CeO2-03.out
# CYCLE_NUMBER | TOTAL_ENERGY (Ha) | SCF_CYCLES | MAX_GRADIENT(0.000450) | RMS_GRADIENT(0.000300) | MAX_DISPLAC.(0.001800) | RMS_DISPLAC.(0.001200) | TRUST_RADIUS
 	 1 	 -17658.4942793860 	 69	 	 0.079813 NO	 	 0.012498 NO	 	 0.000000 	 	 0.000000 	           0.000
 	 2 	 -17659.9917618680 	 12	 	 0.073010 NO	 	 0.011495 NO	 	 0.320252 NO	 	 0.062257 NO	           1.000
 	 3 	 -17660.0295634520 	 20	 	 0.063664 NO	 	 0.010337 NO	 	 0.934452 NO	 	 0.124515 NO	           2.000
 	 4 	 -17660.0636712720 	 23	 	 0.098325 NO	 	 0.013804 NO	 	 0.928451 NO	 	 0.124515 NO	           2.000
 	 5 	 -17660.0833960610 	 25	 	 0.066153 NO	 	 0.012305 NO	 	 1.028855 NO	 	 0.124515 NO	           2.000
 	 6 	 -17660.0820550040 	 35	 	 0.106285 NO	 	 0.014525 NO	 	 1.324813 NO	 	 0.124515 NO	           0.000
 	 7 	 -17660.1196956050 	 38	 	 0.055180 NO	 	 0.008504 NO	 	 0.178365 NO	 	 0.031129 NO	           0.500
 	 8 	 -17660.1287198860 	 23	 	 0.053211 NO	 	 0.007199 NO	 	 0.274490 NO	 	 0.031129 NO	           0.000
 	 9 	 -17660.1359679250 	 12	 	 0.049765 NO	 	 0.006785 NO	 	 0.123379 NO	 	 0.031129 NO	           0.500
 	 10 	 -17660.1501430510 	 12	 	 0.045335 NO	 	 0.006082 NO	 	 0.311038 NO	 	 0.062257 NO	           1.000
 	 11 	 -17660.1619740750 	 26	 	 0.059130 NO	 	 0.008992 NO	 	 0.461113 NO	 	 0.062257 NO	           1.000
 	 12 	 -17660.1698912140 	 23	 	 0.044513 NO	 	 0.011024 NO	 	 0.095731 NO	 	 0.015564 NO	           0.250
 	 13 	 -17660.1755559560 	 9	 	 0.038594 NO	 	 0.009988 NO	 	 0.158450 NO	 	 0.031129 NO	           0.500
 	 14 	 -17660.1854087060 	 22	 	 0.043511 NO	 	 0.007748 NO	 	 0.162890 NO	 	 0.031129 NO	           0.500
 	 15 	 -17660.1934316310 	 20	 	 0.018807 NO	 	 0.005264 NO	 	 0.234801 NO	 	 0.031129 NO	           0.500
 	 16 	 -17660.1954996120 	 12	 	 0.033893 NO	 	 0.005745 NO	 	 0.147292 NO	 	 0.031129 NO	           0.500
 	 17 	 -17660.2010813020 	 11	 	 0.021021 NO	 	 0.003940 NO	 	 0.309946 NO	 	 0.062257 NO	           1.000
 	 18 	 -17660.2031382750 	 12	 	 0.033696 NO	 	 0.005832 NO	 	 0.109314 NO	 	 0.015564 NO	           0.250
 	 19 	 -17660.2070422380 	 13	 	 0.022380 NO	 	 0.004956 NO	 	 0.157739 NO	 	 0.031129 NO	           0.500
 	 20 	 -17660.2104130540 	 11	 	 0.022050 NO	 	 0.004841 NO	 	 0.152827 NO	 	 0.031129 NO	           0.500
 	 21 	 -17660.2133603300 	 11	 	 0.015966 NO	 	 0.003913 NO	 	 0.137722 NO	 	 0.031129 NO	           0.500
 	 22 	 -17660.2167429470 	 11	 	 0.017055 NO	 	 0.003325 NO	 	 0.145581 NO	 	 0.031129 NO	           0.500
 	 23 	 -17660.2186344820 	 11	 	 0.013006 NO	 	 0.003019 NO	 	 0.168415 NO	 	 0.031129 NO	           0.500
 	 24 	 -17660.2206628360 	 11	 	 0.016825 NO	 	 0.002881 NO	 	 0.153494 NO	 	 0.031129 NO	           0.500
 	 25 	 -17660.2228929480 	 11	 	 0.014067 NO	 	 0.002764 NO	 	 0.189666 NO	 	 0.031129 NO	           0.500
 	 26 	 -17660.2236763330 	 11	 	 0.017771 NO	 	 0.003669 NO	 	 0.034057 NO	 	 0.007782 NO	           0.125
 	 27 	 -17660.2282998210 	 10	 	 0.014873 NO	 	 0.003344 NO	 	 0.037829 NO	 	 0.007782 NO	           0.000
 	 28 	 -17660.2293238790 	 9	 	 0.013058 NO	 	 0.002853 NO	 	 0.082204 NO	 	 0.015564 NO	           0.250
 	 29 	 -17660.2306092840 	 9	 	 0.015066 NO	 	 0.002789 NO	 	 0.089717 NO	 	 0.015564 NO	           0.250
 	 30 	 -17660.2322545970 	 11	 	 0.007443 NO	 	 0.001778 NO	 	 0.096540 NO	 	 0.015564 NO	           0.250
 	 31 	 -17660.2333650710 	 10	 	 0.010333 NO	 	 0.001965 NO	 	 0.145187 NO	 	 0.031129 NO	           0.500
 	 32 	 -17660.2338290410 	 11	 	 0.015230 NO	 	 0.002962 NO	 	 0.035066 NO	 	 0.007782 NO	           0.125
 	 33 	 -17660.2346578250 	 10	 	 0.014074 NO	 	 0.002677 NO	 	 0.077682 NO	 	 0.015564 NO	           0.250
 	 34 	 -17660.2356659230 	 9	 	 0.010358 NO	 	 0.002120 NO	 	 0.100761 NO	 	 0.015564 NO	           0.250
 	 35 	 -17660.2367654710 	 3	 	 0.008215 NO	 	 0.001644 NO	 	 0.198007 NO	 	 0.031129 NO	           0.500
# Done!
