# Starting Date: Fri Aug 30 18:34:30 AEST 2019
# Termination Date: Fri Aug 30 18:34:31 AEST 2019
# Time Used: 00:01
# Directory: /short/ep0/hm1876/CeO2/PH/CeO2-H3O+-8H2O/OV-Original-Input-Geometry/MIDDLE-1
# File: /short/ep0/hm1876/CeO2/PH/CeO2-H3O+-8H2O/OV-Original-Input-Geometry/MIDDLE-1/CeO2-12.out
# CYCLE NUMBER | TOTAL ENERGY (Ha) | SCF_CYCLES | MAX_GRADIENT(0.000450) | RMS_GRADIENT(0.000300) | MAX_DISPLAC.(0.001800) | RMS_DISPLAC.(0.001200)
 	 4 	 -17585.0040383470 	 82	 	 0.000620 NO	 	 0.000172 YES	 	 0.002070 NO	 	 0.000489 YES
 	 5 	 -17585.0040417270 	 9	 	 0.000635 NO	 	 0.000163 YES	 	 0.002304 NO	 	 0.000489 YES
 	 6 	 -17585.0040473130 	 6	 	 0.000634 NO	 	 0.000157 YES	 	 0.005170 NO	 	 0.000978 YES
 	 7 	 -17585.0040575990 	 8	 	 0.000637 NO	 	 0.000144 YES	 	 0.011039 NO	 	 0.001957 NO
 	 8 	 -17585.0040766940 	 8	 	 0.000651 NO	 	 0.000115 YES	 	 0.010495 NO	 	 0.001957 NO
 	 9 	 -17585.0040887950 	 10	 	 0.000622 NO	 	 0.000110 YES	 	 0.021815 NO	 	 0.003914 NO
 	 10 	 -17585.0041004370 	 16	 	 0.000609 NO	 	 0.000136 YES	 	 0.025920 NO	 	 0.003914 NO
 	 11 	 -17585.0041085920 	 10	 	 0.000746 NO	 	 0.000155 YES	 	 0.026518 NO	 	 0.003914 NO
 	 12 	 -17585.0041224570 	 16	 	 0.000928 NO	 	 0.000174 YES	 	 0.019206 NO	 	 0.003914 NO
xxx 	 13 	 -17585.0041061130 	 10	 	 0.000928 NO	 	 0.000174 YES	 	 0.004238 NO	 	 0.000978 YES
 	 14 	 -17585.0041248690 	 9	 	 0.000922 NO	 	 0.000174 YES	 	 0.007552 NO	 	 0.000978 YES
 	 15 	 -17585.0041342390 	 8	 	 0.000787 NO	 	 0.000154 YES	 	 0.011256 NO	 	 0.001957 NO
 	 16 	 -17585.0041467690 	 9	 	 0.000508 NO	 	 0.000109 YES	 	 0.025323 NO	 	 0.003914 NO
 	 17 	 -17585.0041608870 	 16	 	 0.000429 YES	 	 0.000089 YES	 	 0.032218 NO	 	 0.003914 NO
 	 18 	 -17585.0041751740 	 16	 	 0.000382 YES	 	 0.000095 YES	 	 0.025059 NO	 	 0.003914 NO
 	 19 	 -17585.0041812980 	 10	 	 0.000368 YES	 	 0.000112 YES	 	 0.036391 NO	 	 0.003914 NO
 	 20 	 -17585.0041916100 	 16	 	 0.000406 YES	 	 0.000121 YES	 	 0.028849 NO	 	 0.003914 NO
 	 21 	 -17585.0042046540 	 15	 	 0.000437 YES	 	 0.000113 YES	 	 0.050036 NO	 	 0.007828 NO
xxx 	 22 	 -17585.0042029400 	 16	 	 0.000437 YES	 	 0.000113 YES	 	 0.012766 NO	 	 0.001957 NO
# Done!
