# Starting Date: Fri Aug 30 14:44:25 AEST 2019
# Termination Date: Fri Aug 30 14:44:28 AEST 2019
# Time Used: 00:03
# Directory: /short/ep0/hm1876/CeO2/PH/CeO2-H3O+-8H2O/OV-Original-Input-Geometry/MIDDLE-1
# File: CeO2-13.out
# CYCLE NUMBER | TOTAL ENERGY (Ha) | SCF_CYCLES | MAX_GRADIENT(0.000450) | RMS_GRADIENT(0.000300) | MAX_DISPLAC.(0.001800) | RMS_DISPLAC.(0.001200)
 	 21 	 -17585.0042181550 	 6	 	 0.000443 YES	 	 0.000117 YES	 	 0.004942 NO	 	 0.000978 YES
 	 22 	 -17585.0042888730 	 14	 	 0.000284 YES	 	 0.000095 YES	 	 0.009351 NO	 	 0.000978 YES
 	 23 	 -17585.0042919310 	 8	 	 0.000277 YES	 	 0.000090 YES	 	 0.017636 NO	 	 0.001957 NO
 	 24 	 -17585.0043002810 	 15	 	 0.000242 YES	 	 0.000069 YES	 	 0.029929 NO	 	 0.003914 NO
 	 25 	 -17585.0043060490 	 15	 	 0.000277 YES	 	 0.000076 YES	 	 0.028226 NO	 	 0.003914 NO
 	 26 	 -17585.0043134540 	 15	 	 0.000361 YES	 	 0.000093 YES	 	 0.030904 NO	 	 0.003914 NO
 	 27 	 -17585.0043153530 	 16	 	 0.000730 NO	 	 0.000113 YES	 	 0.009199 NO	 	 0.000978 YES
 	 28 	 -17585.0043210270 	 9	 	 0.000354 YES	 	 0.000077 YES	 	 0.015414 NO	 	 0.001957 NO
 	 29 	 -17585.0043249780 	 14	 	 0.000477 NO	 	 0.000068 YES	 	 0.034717 NO	 	 0.003914 NO
 	 30 	 -17585.0043285270 	 15	 	 0.000420 YES	 	 0.000073 YES	 	 0.019492 NO	 	 0.003914 NO
xxx 	 31 	 -17585.0043251610 	 16	 	 0.000420 YES	 	 0.000073 YES	 	 0.005061 NO	 	 0.000978 YES
 	 32 	 -17585.0043313500 	 15	 	 0.000308 YES	 	 0.000062 YES	 	 0.018262 NO	 	 0.001957 NO
 	 33 	 -17585.0043332130 	 15	 	 0.000488 NO	 	 0.000078 YES	 	 0.009971 NO	 	 0.001957 NO
 	 34 	 -17585.0043340130 	 9	 	 0.000325 YES	 	 0.000059 YES	 	 0.013735 NO	 	 0.001957 NO
 	 35 	 -17585.0043372180 	 15	 	 0.000181 YES	 	 0.000042 YES	 	 0.033366 NO	 	 0.003914 NO
 	 36 	 -17585.0043374940 	 15	 	 0.000292 YES	 	 0.000064 YES	 	 0.004982 NO	 	 0.000978 YES
 	 37 	 -17585.0043390820 	 10	 	 0.000256 YES	 	 0.000057 YES	 	 0.012435 NO	 	 0.001957 NO
 	 38 	 -17585.0043417260 	 10	 	 0.000273 YES	 	 0.000043 YES	 	 0.028526 NO	 	 0.003136 NO
 	 39 	 -17585.0043416990 	 10	 	 0.000424 YES	 	 0.000055 YES	 	 0.006621 NO	 	 0.000784 YES
 	 40 	 -17585.0043430400 	 8	 	 0.000240 YES	 	 0.000035 YES	 	 0.013121 NO	 	 0.001568 NO
 	 41 	 -17585.0043443850 	 13	 	 0.000149 YES	 	 0.000029 YES	 	 0.012943 NO	 	 0.001593 NO
 	 42 	 -17585.0043450070 	 10	 	 0.000362 YES	 	 0.000040 YES	 	 0.005637 NO	 	 0.000923 YES
# Done!
