# Starting Date: Thu Aug  8 09:02:27 AEST 2019
# Termination Date: Thu Aug  8 09:02:28 AEST 2019
# Time Used: 00:01
# Directory: /short/ep0/hm1876/CeO2/PH/CeO2-H3O+-8H2O/OV-Original-Input-Geometry/FAR-OV-H3O+
# File: CeO2-35.out
# CYCLE NUMBER | TOTAL ENERGY (Ha) | SCF_CYCLES | MAX_GRADIENT(0.000450) | RMS_GRADIENT(0.000300) | MAX_DISPLAC.(0.001800) | RMS_DISPLAC.(0.001200)
 	 1 	 -17583.5320703200 	 9	 	 0.001559 NO	 	 0.000304 NO	 	 0.000000 	 	 0.000000 
xxx 	 2 	 -17584.9947404830 	 26	 	 0.001559 NO	 	 0.000304 NO	 	 0.052425 NO	 	 0.007828 NO
 	 3 	 -17584.9957896280 	 13	 	 0.001296 NO	 	 0.000296 YES	 	 0.012295 NO	 	 0.001957 NO
 	 4 	 -17584.9958279730 	 7	 	 0.001195 NO	 	 0.000253 YES	 	 0.025549 NO	 	 0.003914 NO
 	 5 	 -17584.9958493960 	 5	 	 0.001163 NO	 	 0.000221 YES	 	 0.025690 NO	 	 0.003914 NO
 	 6 	 -17584.9958921810 	 5	 	 0.000931 NO	 	 0.000172 YES	 	 0.026883 NO	 	 0.003914 NO
 	 7 	 -17584.9959110710 	 7	 	 0.001093 NO	 	 0.000174 YES	 	 0.020162 NO	 	 0.003914 NO
 	 8 	 -17584.9959252910 	 7	 	 0.000858 NO	 	 0.000175 YES	 	 0.028734 NO	 	 0.003914 NO
 	 9 	 -17584.9959445540 	 7	 	 0.000746 NO	 	 0.000157 YES	 	 0.034848 NO	 	 0.003914 NO
 	 10 	 -17584.9959639720 	 6	 	 0.000597 NO	 	 0.000152 YES	 	 0.019903 NO	 	 0.003914 NO
 	 11 	 -17584.9959866160 	 6	 	 0.000809 NO	 	 0.000163 YES	 	 0.021490 NO	 	 0.003914 NO
 	 12 	 -17584.9960090940 	 7	 	 0.000762 NO	 	 0.000162 YES	 	 0.023003 NO	 	 0.003914 NO
 	 13 	 -17584.9960244400 	 7	 	 0.000569 NO	 	 0.000143 YES	 	 0.017353 NO	 	 0.003914 NO
 	 14 	 -17584.9960629190 	 7	 	 0.000737 NO	 	 0.000155 YES	 	 0.023858 NO	 	 0.003914 NO
 	 15 	 -17584.9960899200 	 7	 	 0.000691 NO	 	 0.000152 YES	 	 0.034150 NO	 	 0.007828 NO
 	 16 	 -17584.9961018640 	 11	 	 0.000722 NO	 	 0.000175 YES	 	 0.013062 NO	 	 0.001957 NO
 	 17 	 -17584.9961298820 	 5	 	 0.000938 NO	 	 0.000171 YES	 	 0.021837 NO	 	 0.003914 NO
 	 18 	 -17584.9961695460 	 6	 	 0.000764 NO	 	 0.000140 YES	 	 0.047535 NO	 	 0.007828 NO
 	 19 	 -17584.9961865460 	 13	 	 0.001091 NO	 	 0.000176 YES	 	 0.045745 NO	 	 0.007828 NO
 	 20 	 -17584.9962035620 	 9	 	 0.001058 NO	 	 0.000215 YES	 	 0.050156 NO	 	 0.007828 NO
 	 21 	 -17584.9962368630 	 7	 	 0.001822 NO	 	 0.000309 NO	 	 0.049028 NO	 	 0.007828 NO
 	 22 	 -17584.9962626330 	 7	 	 0.001218 NO	 	 0.000227 YES	 	 0.057961 NO	 	 0.007828 NO
 	 23 	 -17584.9962785160 	 7	 	 0.001226 NO	 	 0.000196 YES	 	 0.037065 NO	 	 0.007828 NO
 	 24 	 -17584.9963172510 	 7	 	 0.000591 NO	 	 0.000154 YES	 	 0.045902 NO	 	 0.007828 NO
 	 25 	 -17584.9963383550 	 7	 	 0.000778 NO	 	 0.000161 YES	 	 0.037364 NO	 	 0.007828 NO
 	 26 	 -17584.9963556460 	 7	 	 0.001730 NO	 	 0.000216 YES	 	 0.058081 NO	 	 0.007828 NO
 	 27 	 -17584.9963826200 	 7	 	 0.001468 NO	 	 0.000219 YES	 	 0.058932 NO	 	 0.007828 NO
# Done!
