# Starting Date: Mon Aug  5 08:32:19 AEST 2019
# Termination Date: Mon Aug  5 08:32:20 AEST 2019
# Time Used: 00:01
# Directory: /short/ep0/hm1876/CeO2/PH/CeO2-H3O+-8H2O/OV-Original-Input-Geometry/FAR-OV-H3O+
# File: CeO2-34.out
# CYCLE NUMBER | TOTAL ENERGY (Ha) | SCF_CYCLES | MAX_GRADIENT(0.000450) | RMS_GRADIENT(0.000300) | MAX_DISPLAC.(0.001800) | RMS_DISPLAC.(0.001200)
 	 1 	 -17583.5320921060 	 9	 	 0.001673 NO	 	 0.000343 NO	 	 0.000000 	 	 0.000000 
xxx 	 2 	 -17584.9937146440 	 14	 	 0.001673 NO	 	 0.000343 NO	 	 0.075778 NO	 	 0.007828 NO
xxx 	 3 	 -17584.9954670490 	 9	 	 0.001673 NO	 	 0.000343 NO	 	 0.020829 NO	 	 0.001957 NO
 	 4 	 -17584.9955411580 	 6	 	 0.001511 NO	 	 0.000311 NO	 	 0.023308 NO	 	 0.003914 NO
 	 5 	 -17584.9955568280 	 5	 	 0.001481 NO	 	 0.000272 YES	 	 0.026384 NO	 	 0.003914 NO
 	 6 	 -17584.9956109780 	 9	 	 0.001328 NO	 	 0.000295 YES	 	 0.028282 NO	 	 0.003914 NO
 	 7 	 -17584.9956381000 	 7	 	 0.001584 NO	 	 0.000333 NO	 	 0.030560 NO	 	 0.003914 NO
 	 8 	 -17584.9956527350 	 6	 	 0.001830 NO	 	 0.000359 NO	 	 0.028944 NO	 	 0.003914 NO
 	 9 	 -17584.9956659120 	 4	 	 0.001932 NO	 	 0.000363 NO	 	 0.021346 NO	 	 0.003914 NO
 	 10 	 -17584.9957328470 	 36	 	 0.001508 NO	 	 0.000287 YES	 	 0.046115 NO	 	 0.007828 NO
 	 11 	 -17584.9957450370 	 8	 	 0.001497 NO	 	 0.000326 NO	 	 0.011098 NO	 	 0.001957 NO
 	 12 	 -17584.9958040310 	 4	 	 0.001199 NO	 	 0.000259 YES	 	 0.025934 NO	 	 0.003914 NO
 	 13 	 -17584.9958510800 	 25	 	 0.000916 NO	 	 0.000210 YES	 	 0.020686 NO	 	 0.003914 NO
 	 14 	 -17584.9958876710 	 6	 	 0.001398 NO	 	 0.000223 YES	 	 0.032320 NO	 	 0.003914 NO
 	 15 	 -17584.9959069760 	 6	 	 0.001127 NO	 	 0.000219 YES	 	 0.017920 NO	 	 0.003914 NO
 	 16 	 -17584.9959261700 	 6	 	 0.000678 NO	 	 0.000153 YES	 	 0.023852 NO	 	 0.003914 NO
 	 17 	 -17584.9959394940 	 5	 	 0.000621 NO	 	 0.000145 YES	 	 0.044949 NO	 	 0.007828 NO
xxx 	 18 	 -17584.9959321250 	 7	 	 0.000621 NO	 	 0.000145 YES	 	 0.011363 NO	 	 0.001957 NO
 	 19 	 -17584.9959656370 	 6	 	 0.000635 NO	 	 0.000147 YES	 	 0.024744 NO	 	 0.003914 NO
 	 20 	 -17584.9959893540 	 6	 	 0.000524 NO	 	 0.000119 YES	 	 0.043933 NO	 	 0.007828 NO
 	 21 	 -17584.9959932190 	 7	 	 0.001343 NO	 	 0.000181 YES	 	 0.011807 NO	 	 0.001957 NO
 	 22 	 -17584.9960213030 	 4	 	 0.000824 NO	 	 0.000129 YES	 	 0.023843 NO	 	 0.003914 NO
 	 23 	 -17584.9960372150 	 4	 	 0.000580 NO	 	 0.000113 YES	 	 0.021194 NO	 	 0.003914 NO
 	 24 	 -17584.9960768550 	 36	 	 0.000796 NO	 	 0.000173 YES	 	 0.048354 NO	 	 0.007828 NO
 	 25 	 -17584.9960776500 	 12	 	 0.001549 NO	 	 0.000294 YES	 	 0.011700 NO	 	 0.001957 NO
# Done!
