# Starting Date: Wed Sep  4 13:15:14 AEST 2019
# Termination Date: Wed Sep  4 13:15:15 AEST 2019
# Time Used: 00:01
# Directory: /short/ep0/hm1876/CeO2/PH/CeO2-H3O+-8H2O/OV-Original-Input-Geometry/FAR-OV-H3O+
# File: /short/ep0/hm1876/CeO2/PH/CeO2-H3O+-8H2O/OV-Original-Input-Geometry/FAR-OV-H3O+/CeO2-40.out
# CYCLE NUMBER | TOTAL ENERGY (Ha) | SCF_CYCLES | MAX_GRADIENT(0.000450) | RMS_GRADIENT(0.000300) | MAX_DISPLAC.(0.001800) | RMS_DISPLAC.(0.001200)
 	 35 	 -17584.9976096830 	 7	 	 0.000644 NO	 	 0.000153 YES	 	 0.004379 NO	 	 0.000978 YES
 	 36 	 -17584.9975865260 	 15	 	 0.000457 NO	 	 0.000130 YES	 	 0.004390 NO	 	 0.000978 YES
 	 37 	 -17584.9976010720 	 14	 	 0.000428 YES	 	 0.000116 YES	 	 0.010288 NO	 	 0.001957 NO
 	 38 	 -17584.9976429740 	 41	 	 0.000459 NO	 	 0.000091 YES	 	 0.021086 NO	 	 0.003914 NO
 	 39 	 -17584.9976968550 	 28	 	 0.000482 NO	 	 0.000133 YES	 	 0.043206 NO	 	 0.007828 NO
 	 40 	 -17584.9977970290 	 62	 	 0.000809 NO	 	 0.000232 YES	 	 0.068396 NO	 	 0.015656 NO
 	 41 	 -17584.9978000020 	 70	 	 0.001755 NO	 	 0.000410 NO	 	 0.018833 NO	 	 0.003914 NO
 	 42 	 -17584.9979113810 	 15	 	 0.001413 NO	 	 0.000378 NO	 	 0.054087 NO	 	 0.007828 NO
 	 43 	 -17584.9980144770 	 16	 	 0.001860 NO	 	 0.000424 NO	 	 0.107444 NO	 	 0.015656 NO
 	 44 	 -17584.9981653510 	 16	 	 0.001438 NO	 	 0.000378 NO	 	 0.218287 NO	 	 0.031311 NO
 	 45 	 -17584.9981716200 	 30	 	 0.008386 NO	 	 0.001328 NO	 	 0.063832 NO	 	 0.007828 NO
 	 46 	 -17584.9983882980 	 17	 	 0.004520 NO	 	 0.000821 NO	 	 0.083956 NO	 	 0.015656 NO
 	 47 	 -17584.9984499250 	 14	 	 0.004842 NO	 	 0.000657 NO	 	 0.030025 NO	 	 0.003914 NO
 	 48 	 -17584.9985462740 	 17	 	 0.002963 NO	 	 0.000447 NO	 	 0.049980 NO	 	 0.007828 NO
 	 49 	 -17584.9986958170 	 16	 	 0.001372 NO	 	 0.000326 NO	 	 0.095811 NO	 	 0.015656 NO
 	 50 	 -17584.9987940170 	 38	 	 0.006122 NO	 	 0.000718 NO	 	 0.088753 NO	 	 0.015656 NO
xxx 	 51 	 -17584.9986307220 	 18	 	 0.006122 NO	 	 0.000718 NO	 	 0.025535 NO	 	 0.003914 NO
 	 52 	 -17584.9988444430 	 16	 	 0.005103 NO	 	 0.000611 NO	 	 0.023610 NO	 	 0.003914 NO
 	 53 	 -17584.9989235530 	 16	 	 0.002552 NO	 	 0.000399 NO	 	 0.046254 NO	 	 0.007828 NO
 	 54 	 -17584.9990107400 	 13	 	 0.002344 NO	 	 0.000300 YES	 	 0.076326 NO	 	 0.015656 NO
 	 55 	 -17584.9991912940 	 30	 	 0.004509 NO	 	 0.000551 NO	 	 0.184509 NO	 	 0.031311 NO
 	 56 	 -17584.9992174680 	 16	 	 0.007494 NO	 	 0.001222 NO	 	 0.066361 NO	 	 0.007828 NO
 	 57 	 -17584.9993393130 	 17	 	 0.004642 NO	 	 0.000934 NO	 	 0.054627 NO	 	 0.007828 NO
 	 58 	 -17584.9995484860 	 16	 	 0.002461 NO	 	 0.000522 NO	 	 0.031141 NO	 	 0.007828 NO
 	 59 	 -17584.9996345470 	 16	 	 0.002264 NO	 	 0.000418 NO	 	 0.086662 NO	 	 0.015222 NO
 	 60 	 -17584.9996754130 	 33	 	 0.005913 NO	 	 0.000850 NO	 	 0.080514 NO	 	 0.015656 NO
 	 61 	 -17584.9998416310 	 17	 	 0.002613 NO	 	 0.000452 NO	 	 0.119171 NO	 	 0.024539 NO
xxx 	 62 	 -17584.9997402100 	 17	 	 0.002613 NO	 	 0.000452 NO	 	 0.028385 NO	 	 0.006135 NO
# Done!
