# Starting Date: Sat Sep 21 15:14:55 AEST 2019
# Termination Date: Sat Sep 21 15:14:57 AEST 2019
# Time Used: 00:02
# Directory: /short/ep0/hm1876/CeO2/PH/CeO2-H3O+-8H2O/NO-OV/option2
# File: /short/ep0/hm1876/CeO2/PH/CeO2-H3O+-8H2O/NO-OV/option2/CeO2-03.out
# CYCLE_NUMBER | TOTAL_ENERGY (Ha) | SCF_CYCLES | MAX_GRADIENT(0.000450) | RMS_GRADIENT(0.000300) | MAX_DISPLAC.(0.001800) | RMS_DISPLAC.(0.001200) | TRUST_RADIUS
 	 1 	 -17658.7018016160 	 4	 	 0.026881 NO	 	 0.006444 NO	 	 0.000000 	 	 0.000000 	           0.000
 	 2 	 -17660.1632653710 	 11	 	 0.021714 NO	 	 0.005264 NO	 	 0.380223 NO	 	 0.062257 NO	           1.000
 	 3 	 -17660.1681564250 	 28	 	 0.054857 NO	 	 0.006347 NO	 	 0.497409 NO	 	 0.062257 NO	           1.000
 	 4 	 -17660.1723782600 	 14	 	 0.021716 NO	 	 0.004635 NO	 	 0.590568 NO	 	 0.062257 NO	           1.000
 	 5 	 -17660.1737838140 	 22	 	 0.027978 NO	 	 0.005378 NO	 	 0.095258 NO	 	 0.015564 NO	           0.250
 	 6 	 -17660.1780898180 	 12	 	 0.021327 NO	 	 0.004273 NO	 	 0.105113 NO	 	 0.015564 NO	           0.250
 	 7 	 -17660.1816477090 	 9	 	 0.016944 NO	 	 0.003238 NO	 	 0.215786 NO	 	 0.031129 NO	           0.500
 	 8 	 -17660.1846245340 	 21	 	 0.015397 NO	 	 0.002755 NO	 	 0.202986 NO	 	 0.031129 NO	           0.500
 	 9 	 -17660.1854358090 	 12	 	 0.020597 NO	 	 0.002713 NO	 	 0.176916 NO	 	 0.031129 NO	           0.000
 	 10 	 -17660.1864319620 	 14	 	 0.013625 NO	 	 0.002676 NO	 	 0.066508 NO	 	 0.007782 NO	           0.125
 	 11 	 -17660.1880720610 	 7	 	 0.012782 NO	 	 0.002516 NO	 	 0.078937 NO	 	 0.015564 NO	           0.250
 	 12 	 -17660.1907678800 	 10	 	 0.009710 NO	 	 0.001980 NO	 	 0.161531 NO	 	 0.031129 NO	           0.500
 	 13 	 -17660.1937449220 	 11	 	 0.014468 NO	 	 0.002246 NO	 	 0.158374 NO	 	 0.031129 NO	           0.500
