# Starting Date: Mon Sep 16 08:39:47 AEST 2019
# Termination Date: Mon Sep 16 08:39:48 AEST 2019
# Time Used: 00:01
# Directory: /short/ep0/hm1876/CeO2/PH/CeO2-9H2O/NO-OV/option3
# File: /short/ep0/hm1876/CeO2/PH/CeO2-9H2O/NO-OV/option3/CeO2-01.out
# CYCLE_NUMBER | TOTAL_ENERGY (Ha) | SCF_CYCLES | MAX_GRADIENT(0.000450) | RMS_GRADIENT(0.000300) | MAX_DISPLAC.(0.001800) | RMS_DISPLAC.(0.001200) | TRUST_RADIUS
 	 1 	 -17657.9971808600 	 29	 	 0.098943 NO	 	 0.012104 NO	 	 0.000000 	 	 0.000000 	           0.000
 	 2 	 -17659.4828088690 	 14	 	 0.091045 NO	 	 0.010779 NO	 	 0.628152 NO	 	 0.062622 NO	           1.000
 	 3 	 -17659.5209252940 	 15	 	 0.050476 NO	 	 0.007403 NO	 	 0.323776 NO	 	 0.062622 NO	           1.000
 	 4 	 -17659.5305597400 	 15	 	 0.097902 NO	 	 0.009804 NO	 	 0.093216 NO	 	 0.015656 NO	           0.250
 	 5 	 -17659.5391469190 	 10	 	 0.067622 NO	 	 0.007074 NO	 	 0.187892 NO	 	 0.031311 NO	           0.500
 	 6 	 -17659.5512785990 	 14	 	 0.026201 NO	 	 0.004447 NO	 	 0.319260 NO	 	 0.062622 NO	           1.000
 	 7 	 -17659.5666517780 	 15	 	 0.037280 NO	 	 0.005096 NO	 	 0.374153 NO	 	 0.062622 NO	           1.000
 	 8 	 -17659.5751531020 	 19	 	 0.048157 NO	 	 0.008468 NO	 	 0.253073 NO	 	 0.062622 NO	           1.000
 	 9 	 -17659.5804136760 	 15	 	 0.072598 NO	 	 0.008791 NO	 	 0.398327 NO	 	 0.062622 NO	           1.000
 	 10 	 -17659.5891351600 	 14	 	 0.049242 NO	 	 0.008495 NO	 	 0.425870 NO	 	 0.062622 NO	           1.000
 	 11 	 -17659.5901727120 	 11	 	 0.042110 NO	 	 0.008458 NO	 	 0.096983 NO	 	 0.015656 NO	           0.250
 	 12 	 -17659.5930647820 	 9	 	 0.038700 NO	 	 0.007754 NO	 	 0.251616 NO	 	 0.031311 NO	           0.500
 	 13 	 -17659.6051675570 	 16	 	 0.028211 NO	 	 0.006154 NO	 	 0.240673 NO	 	 0.031311 NO	           0.000
 	 14 	 -17659.6070033270 	 14	 	 0.033036 NO	 	 0.006136 NO	 	 0.257363 NO	 	 0.031311 NO	           0.500
 	 15 	 -17659.6085065920 	 11	 	 0.032142 NO	 	 0.006023 NO	 	 0.156487 NO	 	 0.031311 NO	           0.500
 	 16 	 -17659.6138412140 	 11	 	 0.030505 NO	 	 0.005463 NO	 	 0.150605 NO	 	 0.031311 NO	           0.500
 	 17 	 -17659.6194268650 	 11	 	 0.017454 NO	 	 0.003799 NO	 	 0.170366 NO	 	 0.031311 NO	           0.500
 	 18 	 -17659.6240458390 	 13	 	 0.035293 NO	 	 0.005424 NO	 	 0.135798 NO	 	 0.031311 NO	           0.500
 	 19 	 -17659.6290431490 	 12	 	 0.030194 NO	 	 0.005835 NO	 	 0.152404 NO	 	 0.031311 NO	           0.500
 	 20 	 -17659.6358212520 	 12	 	 0.029023 NO	 	 0.004671 NO	 	 0.388540 NO	 	 0.062622 NO	           1.000
# Done!
