# Starting Date: Thu Nov 28 08:22:30 AEDT 2019
# Termination Date: Thu Nov 28 08:22:34 AEDT 2019
# Time Used: 00:04
# Directory: /scratch/ep0/hm1876/CeO2/PH/CeO2-OH--8H2O/NO-OV/option4
# File: /scratch/ep0/hm1876/CeO2/PH/CeO2-OH--8H2O/NO-OV/option4/CeO2-07.out
# CYCLE_NUMBER | TOTAL_ENERGY (Ha) | SCF_CYCLES | MAX_GRADIENT(0.000450) | RMS_GRADIENT(0.000300) | MAX_DISPLAC.(0.001800) | RMS_DISPLAC.(0.001200) | TRUST_RADIUS
 	 4 	 -17659.3552591250 	 7	 	 0.001352 NO	 	 0.000209 YES	 	 0.004464 NO	 	 0.000492 YES	           0.008
 	 5 	 -17659.3553604500 	 4	 	 0.001218 NO	 	 0.000196 YES	 	 0.004050 NO	 	 0.000492 YES	           0.000
 	 6 	 -17659.3553630650 	 6	 	 0.001096 NO	 	 0.000189 YES	 	 0.007310 NO	 	 0.000984 YES	           0.016
 	 7 	 -17659.3553728240 	 7	 	 0.000572 NO	 	 0.000134 YES	 	 0.011168 NO	 	 0.001969 NO	           0.031
 	 8 	 -17659.3553788510 	 7	 	 0.000789 NO	 	 0.000126 YES	 	 0.012201 NO	 	 0.001969 NO	           0.031
 	 9 	 -17659.3553854680 	 7	 	 0.001257 NO	 	 0.000147 YES	 	 0.012751 NO	 	 0.001969 NO	           0.031
 	 10 	 -17659.3553905740 	 9	 	 0.001246 NO	 	 0.000159 YES	 	 0.011732 NO	 	 0.001969 NO	           0.031
 	 11 	 -17659.3553952530 	 7	 	 0.001002 NO	 	 0.000139 YES	 	 0.022262 NO	 	 0.001969 NO	           0.031
xxx 	 12 	 -17659.3553940250 	 7	 	 0.001002 NO	 	 0.000139 YES	 	 0.004548 NO	 	 0.000492 YES	           0.008
 	 13 	 -17659.3553966140 	 6	 	 0.000953 NO	 	 0.000132 YES	 	 0.007558 NO	 	 0.000984 YES	           0.016
 	 14 	 -17659.3553986790 	 4	 	 0.000832 NO	 	 0.000118 YES	 	 0.005453 NO	 	 0.000984 YES	           0.016
 	 15 	 -17659.3554013850 	 4	 	 0.000704 NO	 	 0.000101 YES	 	 0.009639 NO	 	 0.000984 YES	           0.016
 	 16 	 -17659.3554051160 	 9	 	 0.000435 YES	 	 0.000075 YES	 	 0.010327 NO	 	 0.001969 NO	           0.031
 	 17 	 -17659.3554093840 	 6	 	 0.000298 YES	 	 0.000057 YES	 	 0.013561 NO	 	 0.001969 NO	           0.031
 	 18 	 -17659.3554125260 	 8	 	 0.000409 YES	 	 0.000069 YES	 	 0.013301 NO	 	 0.001969 NO	           0.031
 	 19 	 -17659.3554141000 	 7	 	 0.000628 NO	 	 0.000084 YES	 	 0.012668 NO	 	 0.001969 NO	           0.031
 	 20 	 -17659.3554156370 	 7	 	 0.000546 NO	 	 0.000078 YES	 	 0.009872 NO	 	 0.001969 NO	           0.031
 	 21 	 -17659.3554167830 	 7	 	 0.000267 YES	 	 0.000057 YES	 	 0.003344 NO	 	 0.000492 YES	           0.008
 	 22 	 -17659.3554184390 	 4	 	 0.000250 YES	 	 0.000057 YES	 	 0.006278 NO	 	 0.000984 YES	           0.016
 	 23 	 -17659.3554222730 	 6	 	 0.000160 YES	 	 0.000041 YES	 	 0.015343 NO	 	 0.001969 NO	           0.031
xxx 	 24 	 -17659.3554215120 	 7	 	 0.000160 YES	 	 0.000041 YES	 	 0.003946 NO	 	 0.000492 YES	           0.008
 	 25 	 -17659.3554229490 	 4	 	 0.000126 YES	 	 0.000029 YES	 	 0.003137 NO	 	 0.000492 YES	           0.008
 	 26 	 -17659.3554247380 	 6	 	 0.000116 YES	 	 0.000025 YES	 	 0.005549 NO	 	 0.000984 YES	           0.016
 	 27 	 -17659.3554254380 	 7	 	 0.000096 YES	 	 0.000023 YES	 	 0.004798 NO	 	 0.000984 YES	           0.016
 	 28 	 -17659.3554254420 	 8	 	 0.000084 YES	 	 0.000023 YES	 	 0.001013 YES	 	 0.000246 YES	           0.004
 	 29 	 -17659.3553558440 	 3	 	 0.000205 YES	 	 0.000038 YES	 	 0.001543 YES	 	 0.000246 YES	           0.000
# Done!
