# Starting Date: Mon Jul 29 08:41:21 AEST 2019
# Termination Date: Mon Jul 29 08:41:23 AEST 2019
# Time Used: 00:02
# Directory: /short/ep0/hm1876/CeO2/PH/CeO2-OH--8H2O/NO-OV
# File: CeO2-03.out
# CYCLE NUMBER | TOTAL ENERGY (Ha) | SCF_CYCLES | MAX_GRADIENT(0.000450) | RMS_GRADIENT(0.000300) | MAX_DISPLAC.(0.001800) | RMS_DISPLAC.(0.001200)
 	 21 	 -17659.3495598230 	 10	 	 0.008450 NO	 	 0.001231 NO	 	 0.023232 NO	 	 0.003937 NO
 	 22 	 -17659.3499170790 	 5	 	 0.007528 NO	 	 0.001154 NO	 	 0.024053 NO	 	 0.003937 NO
 	 23 	 -17659.3501932790 	 5	 	 0.007179 NO	 	 0.001148 NO	 	 0.052582 NO	 	 0.007874 NO
 	 24 	 -17659.3508879020 	 8	 	 0.005370 NO	 	 0.000839 NO	 	 0.094417 NO	 	 0.015749 NO
 	 25 	 -17659.3515743080 	 8	 	 0.008804 NO	 	 0.001168 NO	 	 0.079894 NO	 	 0.015749 NO
 	 26 	 -17659.3520626740 	 9	 	 0.009853 NO	 	 0.001197 NO	 	 0.080740 NO	 	 0.015749 NO
 	 27 	 -17659.3522861000 	 8	 	 0.004892 NO	 	 0.000960 NO	 	 0.105223 NO	 	 0.015749 NO
 	 28 	 -17659.3525399310 	 8	 	 0.004112 NO	 	 0.000837 NO	 	 0.067013 NO	 	 0.015749 NO
 	 29 	 -17659.3528359190 	 7	 	 0.004277 NO	 	 0.000748 NO	 	 0.085704 NO	 	 0.015749 NO
 	 30 	 -17659.3530014540 	 8	 	 0.004809 NO	 	 0.000735 NO	 	 0.078316 NO	 	 0.015749 NO
 	 31 	 -17659.3531946930 	 10	 	 0.008376 NO	 	 0.000883 NO	 	 0.075423 NO	 	 0.015749 NO
xxx 	 32 	 -17659.3530418320 	 8	 	 0.008376 NO	 	 0.000883 NO	 	 0.023089 NO	 	 0.003937 NO
 	 33 	 -17659.3533014390 	 7	 	 0.003995 NO	 	 0.000629 NO	 	 0.018384 NO	 	 0.003937 NO
 	 34 	 -17659.3534181930 	 5	 	 0.001972 NO	 	 0.000380 NO	 	 0.034750 NO	 	 0.007874 NO
 	 35 	 -17659.3534680740 	 8	 	 0.002788 NO	 	 0.000383 NO	 	 0.037727 NO	 	 0.007874 NO
 	 36 	 -17659.3535657710 	 5	 	 0.001842 NO	 	 0.000322 NO	 	 0.051162 NO	 	 0.007874 NO
 	 37 	 -17659.3535945900 	 5	 	 0.001809 NO	 	 0.000404 NO	 	 0.010912 NO	 	 0.001969 NO
 	 38 	 -17659.3536642490 	 5	 	 0.001583 NO	 	 0.000268 YES	 	 0.023242 NO	 	 0.003937 NO
 	 39 	 -17659.3537395970 	 5	 	 0.002083 NO	 	 0.000247 YES	 	 0.047005 NO	 	 0.007874 NO
 	 40 	 -17659.3538186440 	 5	 	 0.003772 NO	 	 0.000437 NO	 	 0.096568 NO	 	 0.015749 NO
 	 41 	 -17659.3538623030 	 8	 	 0.005067 NO	 	 0.000539 NO	 	 0.070823 NO	 	 0.015749 NO
 	 42 	 -17659.3538689580 	 8	 	 0.003501 NO	 	 0.000595 NO	 	 0.015522 NO	 	 0.003937 NO
 	 43 	 -17659.3539515210 	 5	 	 0.002687 NO	 	 0.000415 NO	 	 0.039354 NO	 	 0.007874 NO
 	 44 	 -17659.3539953900 	 7	 	 0.002035 NO	 	 0.000386 NO	 	 0.034357 NO	 	 0.007874 NO
 	 45 	 -17659.3540539610 	 5	 	 0.002502 NO	 	 0.000333 NO	 	 0.046785 NO	 	 0.009085 NO
 	 46 	 -17659.3540538920 	 6	 	 0.002450 NO	 	 0.000412 NO	 	 0.009780 NO	 	 0.002271 NO
 	 47 	 -17659.3540742590 	 3	 	 0.002176 NO	 	 0.000370 NO	 	 0.020444 NO	 	 0.004542 NO
 	 48 	 -17659.3541192360 	 5	 	 0.001938 NO	 	 0.000269 YES	 	 0.036277 NO	 	 0.008834 NO
xxx 	 49 	 -17659.3541107980 	 7	 	 0.001938 NO	 	 0.000269 YES	 	 0.008927 NO	 	 0.002208 NO
 	 50 	 -17659.3541345080 	 5	 	 0.001049 NO	 	 0.000181 YES	 	 0.015635 NO	 	 0.002208 NO
# Done!
