# Starting Date: Fri Aug  2 09:40:15 AEST 2019
# Termination Date: Fri Aug  2 09:40:17 AEST 2019
# Time Used: 00:02
# Directory: /short/ep0/hm1876/CeO2/PH/CeO2-H3O+-8H2O/NO-OV
# File: CeO2-05.out
# CYCLE NUMBER | TOTAL ENERGY (Ha) | SCF_CYCLES | MAX_GRADIENT(0.000450) | RMS_GRADIENT(0.000300) | MAX_DISPLAC.(0.001800) | RMS_DISPLAC.(0.001200)
 	 1 	 -17658.7913678250 	 4	 	 0.004287 NO	 	 0.000680 NO	 	 0.000000 	 	 0.000000 
xxx 	 2 	 -17660.2683474390 	 11	 	 0.004287 NO	 	 0.000680 NO	 	 0.050477 NO	 	 0.007782 NO
 	 3 	 -17660.2698041380 	 8	 	 0.003954 NO	 	 0.000669 NO	 	 0.047150 NO	 	 0.007782 NO
 	 4 	 -17660.2698858960 	 5	 	 0.003044 NO	 	 0.000533 NO	 	 0.059824 NO	 	 0.007782 NO
 	 5 	 -17660.2699097390 	 4	 	 0.002326 NO	 	 0.000451 NO	 	 0.059854 NO	 	 0.007782 NO
 	 6 	 -17660.2699745340 	 7	 	 0.002364 NO	 	 0.000438 NO	 	 0.044570 NO	 	 0.007782 NO
 	 7 	 -17660.2700447810 	 5	 	 0.002889 NO	 	 0.000515 NO	 	 0.046861 NO	 	 0.007782 NO
xxx 	 8 	 -17660.2700329040 	 5	 	 0.002889 NO	 	 0.000515 NO	 	 0.012581 NO	 	 0.001946 NO
 	 9 	 -17660.2700726000 	 4	 	 0.002872 NO	 	 0.000501 NO	 	 0.024329 NO	 	 0.003891 NO
 	 10 	 -17660.2701311010 	 4	 	 0.002192 NO	 	 0.000401 NO	 	 0.039940 NO	 	 0.003891 NO
 	 11 	 -17660.2701745980 	 4	 	 0.002096 NO	 	 0.000342 NO	 	 0.021622 NO	 	 0.003891 NO
 	 12 	 -17660.2702230250 	 4	 	 0.001721 NO	 	 0.000298 YES	 	 0.026128 NO	 	 0.003891 NO
 	 13 	 -17660.2702951400 	 5	 	 0.001577 NO	 	 0.000277 YES	 	 0.057088 NO	 	 0.007782 NO
 	 14 	 -17660.2703831230 	 7	 	 0.002378 NO	 	 0.000429 NO	 	 0.057968 NO	 	 0.007782 NO
 	 15 	 -17660.2704728740 	 5	 	 0.003881 NO	 	 0.000526 NO	 	 0.047364 NO	 	 0.007782 NO
 	 16 	 -17660.2705311070 	 7	 	 0.003511 NO	 	 0.000406 NO	 	 0.044457 NO	 	 0.007782 NO
 	 17 	 -17660.2705794360 	 5	 	 0.001272 NO	 	 0.000255 YES	 	 0.048084 NO	 	 0.007782 NO
 	 18 	 -17660.2706193280 	 6	 	 0.002452 NO	 	 0.000337 NO	 	 0.036452 NO	 	 0.007782 NO
 	 19 	 -17660.2706499020 	 5	 	 0.002701 NO	 	 0.000364 NO	 	 0.044802 NO	 	 0.007782 NO
 	 20 	 -17660.2706791620 	 6	 	 0.000953 NO	 	 0.000245 YES	 	 0.042248 NO	 	 0.007782 NO
xxx 	 21 	 -17660.2706790160 	 5	 	 0.000953 NO	 	 0.000245 YES	 	 0.010775 NO	 	 0.001946 NO
 	 22 	 -17660.2706920460 	 5	 	 0.001128 NO	 	 0.000238 YES	 	 0.030948 NO	 	 0.003891 NO
 	 23 	 -17660.2707005440 	 4	 	 0.001381 NO	 	 0.000233 YES	 	 0.019695 NO	 	 0.003891 NO
 	 24 	 -17660.2707182900 	 4	 	 0.001331 NO	 	 0.000213 YES	 	 0.021006 NO	 	 0.003891 NO
 	 25 	 -17660.2707431200 	 4	 	 0.000956 NO	 	 0.000181 YES	 	 0.020506 NO	 	 0.003891 NO
 	 26 	 -17660.2707611390 	 4	 	 0.000959 NO	 	 0.000168 YES	 	 0.030506 NO	 	 0.007782 NO
 	 27 	 -17660.2707643870 	 6	 	 0.001138 NO	 	 0.000201 YES	 	 0.011500 NO	 	 0.001946 NO
 	 28 	 -17660.2707865530 	 4	 	 0.000940 NO	 	 0.000151 YES	 	 0.019024 NO	 	 0.003891 NO
 	 29 	 -17660.2708102190 	 4	 	 0.000882 NO	 	 0.000133 YES	 	 0.045096 NO	 	 0.007782 NO
 	 30 	 -17660.2708312320 	 5	 	 0.000861 NO	 	 0.000119 YES	 	 0.074975 NO	 	 0.015564 NO
xxx 	 31 	 -17660.2707513130 	 7	 	 0.000861 NO	 	 0.000119 YES	 	 0.019191 NO	 	 0.003891 NO
 	 32 	 -17660.2708388330 	 7	 	 0.000856 NO	 	 0.000117 YES	 	 0.017849 NO	 	 0.003891 NO
 	 33 	 -17660.2708467770 	 4	 	 0.000883 NO	 	 0.000113 YES	 	 0.017420 NO	 	 0.003891 NO
 	 34 	 -17660.2708550060 	 4	 	 0.000894 NO	 	 0.000125 YES	 	 0.048966 NO	 	 0.007782 NO
# Done!
