# Starting Date: Sun Jul 28 11:00:00 AEST 2019
# Termination Date: Sun Jul 28 11:00:01 AEST 2019
# Time Used: 00:01
# Directory: /short/ep0/hm1876/CeO2/PH/CeO2-H3O+-8H2O/NO-OV
# File: CeO2-03.out
# CYCLE NUMBER | TOTAL ENERGY (Ha) | SCF_CYCLES | MAX_GRADIENT(0.000450) | RMS_GRADIENT(0.000300) | MAX_DISPLAC.(0.001800) | RMS_DISPLAC.(0.001200)
 	 18 	 -17660.2596174600 	 4	 	 0.012849 NO	 	 0.001753 NO	 	 0.048507 NO	 	 0.007782 NO
 	 19 	 -17660.2603838280 	 9	 	 0.006843 NO	 	 0.001212 NO	 	 0.054066 NO	 	 0.007782 NO
 	 20 	 -17660.2609641430 	 6	 	 0.004730 NO	 	 0.001009 NO	 	 0.100241 NO	 	 0.015564 NO
 	 21 	 -17660.2614649720 	 11	 	 0.009192 NO	 	 0.001250 NO	 	 0.084355 NO	 	 0.015564 NO
 	 22 	 -17660.2621243590 	 8	 	 0.005059 NO	 	 0.000894 NO	 	 0.111466 NO	 	 0.015564 NO
 	 23 	 -17660.2623647330 	 9	 	 0.004599 NO	 	 0.000934 NO	 	 0.093737 NO	 	 0.015564 NO
 	 24 	 -17660.2625507640 	 7	 	 0.004542 NO	 	 0.000924 NO	 	 0.072981 NO	 	 0.015564 NO
 	 25 	 -17660.2626738010 	 8	 	 0.008366 NO	 	 0.001366 NO	 	 0.016693 NO	 	 0.003891 NO
 	 26 	 -17660.2629064580 	 5	 	 0.006815 NO	 	 0.001139 NO	 	 0.044048 NO	 	 0.007782 NO
 	 27 	 -17660.2632152900 	 10	 	 0.005827 NO	 	 0.000870 NO	 	 0.124925 NO	 	 0.015564 NO
 	 28 	 -17660.2634262090 	 9	 	 0.007121 NO	 	 0.000986 NO	 	 0.080322 NO	 	 0.015564 NO
 	 29 	 -17660.2635624090 	 9	 	 0.007050 NO	 	 0.001042 NO	 	 0.078848 NO	 	 0.015564 NO
 	 30 	 -17660.2637777360 	 9	 	 0.006985 NO	 	 0.001113 NO	 	 0.080713 NO	 	 0.015564 NO
 	 31 	 -17660.2640307230 	 11	 	 0.005787 NO	 	 0.001063 NO	 	 0.055089 NO	 	 0.015564 NO
 	 32 	 -17660.2641522470 	 7	 	 0.009589 NO	 	 0.001104 NO	 	 0.110900 NO	 	 0.015564 NO
 	 33 	 -17660.2644515750 	 8	 	 0.009343 NO	 	 0.001230 NO	 	 0.082167 NO	 	 0.015564 NO
 	 34 	 -17660.2647758300 	 9	 	 0.005533 NO	 	 0.000943 NO	 	 0.092767 NO	 	 0.015564 NO
 	 35 	 -17660.2650373850 	 9	 	 0.004985 NO	 	 0.000841 NO	 	 0.097372 NO	 	 0.015564 NO
 	 36 	 -17660.2652252040 	 10	 	 0.004744 NO	 	 0.000802 NO	 	 0.090674 NO	 	 0.015564 NO
 	 37 	 -17660.2654037800 	 11	 	 0.004250 NO	 	 0.000854 NO	 	 0.065976 NO	 	 0.015564 NO
xxx 	 38 	 -17660.2653934280 	 9	 	 0.004250 NO	 	 0.000854 NO	 	 0.017338 NO	 	 0.003891 NO
 	 39 	 -17660.2655541660 	 10	 	 0.004553 NO	 	 0.000787 NO	 	 0.043537 NO	 	 0.007782 NO
 	 40 	 -17660.2656847590 	 6	 	 0.004325 NO	 	 0.000652 NO	 	 0.070461 NO	 	 0.015564 NO
 	 41 	 -17660.2658000260 	 8	 	 0.005908 NO	 	 0.000985 NO	 	 0.097863 NO	 	 0.015564 NO
 	 42 	 -17660.2659855660 	 7	 	 0.003931 NO	 	 0.000793 NO	 	 0.102155 NO	 	 0.015564 NO
 	 43 	 -17660.2662124330 	 7	 	 0.004286 NO	 	 0.000872 NO	 	 0.099144 NO	 	 0.015564 NO
 	 44 	 -17660.2662661320 	 7	 	 0.003446 NO	 	 0.000679 NO	 	 0.020358 NO	 	 0.003891 NO
# Done!
